2.178224664948640823e+10
2.178224664948614120e+10
2.178224664948599243e+10
2.178224664948628235e+10
2.178224664948634338e+10
2.178224664948635483e+10
2.178224664948618698e+10
2.178224664948640442e+10
2.178224664948650360e+10
