1.243325114942386436e+10
1.243325114942360878e+10
1.243325114942375946e+10
1.243325114942362213e+10
1.243325114942370605e+10
1.243325114942364693e+10
1.243325114942376137e+10
1.243325114942363548e+10
1.243325114942370987e+10
